ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
25901,500000.0,2,2,2,28,0,0,0,0,0,0,234957.0,215459.0,201715.0,141177.0,130352.0,126422.0,8086.0,7412.0,4721.0,3854.0,3622.0,3433.0
7570,80000.0,2,2,2,22,0,0,0,0,0,0,76737.0,70614.0,68502.0,27160.0,27712.0,29245.0,3500.0,10092.0,966.0,2000.0,2000.0,1037.0
9713,50000.0,2,2,2,23,-1,0,0,0,0,0,25622.0,33564.0,25680.0,13577.0,1148.0,-6.0,10122.0,10028.0,5000.0,6.0,0.0,0.0
1766,30000.0,2,1,2,27,0,0,0,0,0,0,23447.0,24563.0,25650.0,26222.0,26800.0,27554.0,1500.0,1500.0,1000.0,1000.0,1200.0,4271.0
16418,280000.0,2,2,2,43,0,0,0,0,0,0,273535.0,280598.0,141996.0,131471.0,134963.0,139471.0,12000.0,7300.0,5000.0,6000.0,7000.0,6000.0
3052,390000.0,1,5,2,29,1,2,0,0,0,0,407399.0,397464.0,395333.0,367400.0,304990.0,304303.0,0.0,14414.0,14411.0,76000.0,15000.0,13000.0
12372,40000.0,2,2,1,28,1,2,2,2,2,0,27746.0,23209.0,22040.0,23396.0,20430.0,20763.0,2000.0,0.0,2000.0,0.0,1000.0,1000.0
194,180000.0,2,1,2,24,-1,-1,2,0,0,-2,14670.0,22087.0,21282.0,10200.0,0.0,0.0,37867.0,0.0,200.0,0.0,0.0,0.0
17841,10000.0,1,2,2,23,0,0,-1,0,0,0,5583.0,8959.0,4408.0,9071.0,9038.0,5005.0,5000.0,7000.0,5000.0,5000.0,1000.0,10000.0
16487,120000.0,2,2,1,54,0,0,0,0,0,0,89197.0,87088.0,85280.0,83873.0,78945.0,80597.0,3072.0,3074.0,2887.0,2774.0,2871.0,3000.0
2928,160000.0,1,1,2,34,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,520.0,540.0,390.0,390.0,390.0,520.0,560.0,390.0,0.0
3271,320000.0,2,2,2,29,1,2,0,0,3,2,93070.0,90725.0,92697.0,106221.0,104313.0,103251.0,0.0,3500.0,15100.0,11.0,3129.0,11.0
25559,110000.0,2,1,2,28,0,0,0,0,0,0,91286.0,91850.0,84849.0,84362.0,59391.0,59129.0,8080.0,14298.0,2519.0,6616.0,1953.0,5300.0
11087,220000.0,2,2,1,35,0,0,0,0,0,-1,228754.0,227903.0,93311.0,67900.0,64150.0,6000.0,10626.0,3600.0,3100.0,4000.0,6000.0,0.0
4149,70000.0,2,2,1,44,0,0,0,0,0,0,68687.0,69531.0,71271.0,70712.0,50793.0,50605.0,2545.0,2918.0,6329.0,1996.0,1977.0,1975.0
3965,50000.0,2,2,1,56,0,0,0,0,0,0,31276.0,29179.0,26482.0,16770.0,15529.0,16266.0,1556.0,1247.0,1770.0,700.0,1000.0,1129.0
3859,200000.0,1,2,1,36,1,-2,-1,-1,-1,-1,-1.0,-1.0,296.0,299.0,278.0,4575.0,0.0,297.0,303.0,279.0,4597.0,0.0
19986,260000.0,2,1,2,33,-2,-2,-1,-1,-1,0,1900.0,0.0,204.0,-810.0,2190.0,810.0,0.0,204.0,0.0,3000.0,0.0,0.0
570,270000.0,2,1,1,40,0,0,0,-2,-2,-2,18751.0,5706.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
11521,420000.0,2,1,2,41,0,0,0,0,0,0,79899.0,82012.0,84079.0,85614.0,87053.0,88657.0,3391.0,3427.0,2909.0,2877.0,2976.0,2686.0
17972,50000.0,1,3,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,50000.0,1,2,2,30,0,0,0,0,0,0,47110.0,48447.0,48345.0,20079.0,20656.0,19818.0,2401.0,1735.0,700.0,876.0,711.0,701.0
18619,30000.0,2,2,2,26,2,0,0,2,0,0,22364.0,23732.0,30699.0,29727.0,28834.0,16361.0,1753.0,8500.0,9.0,700.0,1179.0,138.0
11495,500000.0,2,1,2,38,0,0,0,0,-1,-1,4590.0,4218.0,5090.0,2043.0,8479.0,236.0,1128.0,1000.0,0.0,8479.0,236.0,2990.0
5494,60000.0,1,2,1,24,0,0,0,0,0,0,24608.0,18686.0,18571.0,18118.0,16179.0,12919.0,1400.0,1500.0,1295.0,3655.0,330.0,507.0
7963,50000.0,1,2,1,34,0,0,0,0,0,0,45398.0,37433.0,30609.0,30432.0,30254.0,30088.0,2008.0,2000.0,1500.0,1501.0,2105.0,2219.0
15718,250000.0,1,2,1,34,-1,-1,-1,-1,-1,0,6461.0,8117.0,2200.0,3772.0,8650.0,17650.0,8117.0,2200.0,3772.0,8650.0,10000.0,4646.0
18521,90000.0,2,2,2,25,0,0,0,0,0,0,44727.0,42751.0,43421.0,45878.0,46054.0,47252.0,2000.0,1851.0,3500.0,1519.0,2000.0,2000.0
28808,160000.0,2,3,1,35,-1,-1,-1,-1,0,0,335.0,0.0,312.0,7736.0,7278.0,7278.0,0.0,312.0,7736.0,0.0,0.0,1470.0
19843,250000.0,2,1,1,40,2,2,2,0,0,0,170489.0,181700.0,177530.0,181147.0,184784.0,195574.0,13926.0,0.0,6408.0,6478.0,13629.0,0.0
25576,280000.0,2,2,2,30,0,0,0,0,0,0,237345.0,195808.0,369761.0,197666.0,152084.0,149887.0,12873.0,135477.0,6480.0,4026.0,4153.0,3014.0
22698,500000.0,2,2,1,35,0,0,0,0,0,0,286595.0,292813.0,302966.0,300000.0,400000.0,0.0,11000.0,14846.0,6000.0,100000.0,0.0,279260.0
18852,30000.0,2,2,1,30,1,5,4,3,2,2,28534.0,27805.0,27090.0,26361.0,26831.0,27552.0,0.0,0.0,0.0,1200.0,1300.0,985.0
29522,210000.0,1,1,1,40,-2,-1,-1,-1,-1,-1,5411.0,5922.0,2174.0,6522.0,1532.0,9327.0,5956.0,2180.0,6568.0,1532.0,9373.0,8090.0
7908,50000.0,1,2,2,29,0,0,2,2,2,0,24043.0,26806.0,26077.0,27898.0,27315.0,27709.0,3165.0,0.0,2257.0,0.0,1000.0,2000.0
13369,10000.0,1,2,2,35,0,0,0,0,0,0,8857.0,8661.0,9055.0,9665.0,9297.0,5555.0,2300.0,1000.0,1000.0,1000.0,2000.0,3094.0
3358,50000.0,2,3,1,27,0,0,0,2,0,0,37651.0,38498.0,40644.0,39731.0,35657.0,27014.0,1754.0,2900.0,0.0,1265.0,832.0,500.0
6011,450000.0,2,1,2,35,1,-2,-1,0,0,-2,0.0,0.0,3581.0,3654.0,0.0,0.0,0.0,3581.0,73.0,0.0,0.0,0.0
21444,190000.0,2,1,2,27,0,0,0,0,0,0,14671.0,15141.0,17574.0,18943.0,20405.0,42921.0,2000.0,3000.0,2000.0,2000.0,25921.0,1400.0
16314,70000.0,2,2,3,45,0,0,0,0,0,0,70820.0,66163.0,67605.0,68855.0,70377.0,67818.0,2500.0,2507.0,2428.0,2594.0,2602.0,2500.0
16486,240000.0,2,3,1,55,0,0,0,0,0,0,216170.0,218809.0,226013.0,229014.0,178852.0,182547.0,8000.0,11000.0,9000.0,7000.0,7000.0,7200.0
29627,50000.0,1,2,2,42,0,0,0,0,0,0,49165.0,46466.0,47145.0,47658.0,48209.0,48579.0,1800.0,1814.0,1717.0,1658.0,1858.0,2000.0
8112,30000.0,2,1,2,36,1,2,0,0,0,0,25747.0,25048.0,26060.0,26578.0,27133.0,27783.0,0.0,1433.0,951.0,983.0,1099.0,750.0
4689,20000.0,2,2,2,30,2,0,0,0,0,0,15997.0,17336.0,18345.0,18643.0,19094.0,19224.0,1600.0,1602.0,900.0,900.0,636.0,744.0
4890,70000.0,2,2,2,36,0,0,0,0,0,0,67864.0,59165.0,29314.0,28844.0,29443.0,30101.0,2044.0,1773.0,1181.0,1215.0,1297.0,1008.0
6398,80000.0,1,2,2,26,0,0,0,0,0,0,33490.0,35908.0,29995.0,27297.0,21524.0,23005.0,5000.0,1318.0,1200.0,2000.0,2000.0,2000.0
27390,120000.0,1,1,1,41,0,0,0,0,0,-1,115467.0,54921.0,56542.0,58023.0,17421.0,105771.0,2000.0,2500.0,2800.0,1000.0,109000.0,4200.0
21824,120000.0,2,2,1,24,0,0,0,0,0,0,56324.0,28542.0,13590.0,11501.0,10151.0,11171.0,3000.0,5007.0,3200.0,2000.0,3000.0,0.0
25715,290000.0,2,2,2,34,0,0,0,0,0,0,284150.0,288493.0,295333.0,285867.0,240773.0,242655.0,12000.0,12500.0,11000.0,8000.0,9300.0,9000.0
27753,150000.0,2,2,2,23,0,0,0,0,0,0,58757.0,59555.0,59684.0,59501.0,59075.0,59171.0,2714.0,2812.0,2599.0,2143.0,2208.0,2112.0
20806,30000.0,1,2,1,37,0,0,0,0,0,0,15054.0,15104.0,15428.0,16273.0,16305.0,780.0,1551.0,1265.0,1500.0,841.0,0.0,0.0
7410,80000.0,1,2,1,48,0,0,0,0,0,-1,46495.0,8241.0,11000.0,16000.0,0.0,54070.0,3000.0,3000.0,5000.0,0.0,54070.0,5247.0
28012,170000.0,2,5,2,30,0,0,0,0,0,0,66805.0,51351.0,38816.0,32475.0,24606.0,21988.0,5148.0,3000.0,1978.0,4700.0,1000.0,2000.0
8919,200000.0,1,3,2,30,0,0,0,0,0,0,111053.0,112269.0,76726.0,72487.0,74108.0,67036.0,5020.0,4005.0,2800.0,3300.0,3000.0,2700.0
22519,30000.0,2,3,3,40,-1,-1,-1,-1,-1,-1,29896.0,11158.0,18245.0,9714.0,28103.0,9207.0,11158.0,18245.0,9714.0,28112.0,9207.0,14379.0
11685,30000.0,2,2,2,24,-1,-1,-1,-2,-2,-2,784.0,4184.0,0.0,0.0,0.0,0.0,4200.0,1000.0,0.0,0.0,0.0,0.0
16797,20000.0,1,2,2,34,1,2,0,0,0,0,15095.0,14459.0,12607.0,16430.0,19230.0,0.0,0.0,6000.0,5000.0,3000.0,0.0,0.0
4098,120000.0,2,3,2,46,0,0,0,0,0,0,116697.0,108828.0,101417.0,89852.0,91503.0,89571.0,4200.0,4715.0,3200.0,3010.0,3772.0,3464.0
19483,120000.0,2,1,2,28,-1,-1,-1,-1,-1,0,3564.0,2063.0,768.0,3096.0,2677.0,2592.0,2063.0,768.0,3146.0,2677.0,0.0,0.0
5119,290000.0,2,1,2,29,0,0,0,0,0,0,62029.0,46716.0,39340.0,22587.0,24219.0,26647.0,3000.0,2000.0,2000.0,2000.0,3000.0,2000.0
27881,130000.0,2,3,1,26,0,0,2,2,2,0,121329.0,128791.0,127881.0,133130.0,127159.0,131069.0,11000.0,2600.0,9000.0,0.0,6000.0,5000.0
438,110000.0,1,3,1,37,0,0,0,0,0,0,61807.0,62499.0,62162.0,60605.0,60272.0,60145.0,2300.0,2200.0,2300.0,2200.0,2300.0,2300.0
23340,160000.0,2,3,1,44,2,2,-2,-2,-2,-2,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25164,60000.0,2,3,2,41,0,0,0,0,0,0,56309.0,58369.0,59237.0,59851.0,32002.0,32388.0,3000.0,2400.0,1812.0,3200.0,2000.0,4000.0
6084,80000.0,2,2,2,64,2,2,0,0,0,0,74037.0,71892.0,70762.0,71296.0,72832.0,74138.0,390.0,4000.0,2671.0,4000.0,2670.0,2923.0
991,50000.0,2,3,1,39,0,0,2,-1,0,0,58300.0,59727.0,142.0,29886.0,30510.0,31276.0,7876.0,161.0,74354.0,927.0,1089.0,9100.0
15930,60000.0,2,2,1,32,2,2,2,2,2,2,20524.0,21584.0,22437.0,22771.0,23099.0,23583.0,1700.0,1500.0,1000.0,1000.0,1000.0,0.0
134,330000.0,1,3,1,46,0,0,0,0,0,0,227389.0,228719.0,229644.0,227587.0,227775.0,228203.0,8210.0,8095.0,8025.0,8175.0,8391.0,8200.0
24023,80000.0,1,2,2,25,3,2,0,0,-1,-1,79977.0,78091.0,80288.0,82150.0,319.0,85.0,0.0,3456.0,3750.0,319.0,85.0,322.0
27580,240000.0,1,1,1,55,1,4,3,2,2,2,99259.0,96819.0,94429.0,95475.0,96603.0,98699.0,0.0,0.0,3500.0,3600.0,3800.0,3700.0
2358,280000.0,2,2,1,52,0,0,0,0,0,0,50667.0,50400.0,50108.0,49425.0,48977.0,48459.0,2007.0,2007.0,1370.0,1407.0,1359.0,1381.0
2239,150000.0,2,3,1,50,-1,-1,-1,-1,-1,-1,3644.0,875.0,2162.0,0.0,5085.0,2887.0,875.0,2162.0,0.0,5085.0,2887.0,0.0
10224,120000.0,1,2,2,32,0,0,0,0,0,0,113650.0,105592.0,105428.0,76543.0,144089.0,74115.0,3999.0,6025.0,3069.0,3001.0,6000.0,3112.0
10614,360000.0,1,2,1,26,-2,-1,-1,-2,-2,-2,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
15787,50000.0,2,2,3,24,0,0,0,0,0,0,40901.0,37962.0,26566.0,9866.0,5386.0,5651.0,1600.0,6207.0,1465.0,2200.0,1000.0,3000.0
22428,180000.0,2,2,1,34,0,-1,-1,-1,-1,-2,13954.0,5589.0,4312.0,2490.0,0.0,0.0,5589.0,4312.0,2490.0,0.0,0.0,150.0
13356,130000.0,1,2,2,27,0,0,0,-2,-2,-2,92043.0,61650.0,0.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0
24216,270000.0,1,1,2,29,-1,-1,0,0,0,0,1576.0,199973.0,192008.0,166364.0,141918.0,141984.0,199973.0,8000.0,7800.0,5000.0,5500.0,5000.0
13218,320000.0,2,1,1,42,1,2,2,0,0,0,318844.0,324589.0,320622.0,252323.0,253557.0,256525.0,10000.0,450.0,7025.0,7161.0,8000.0,6883.0
21853,160000.0,2,2,1,26,1,2,0,0,0,2,46835.0,45781.0,47040.0,47807.0,50711.0,40166.0,0.0,2000.0,1700.0,3550.0,0.0,2000.0
1703,150000.0,2,1,2,30,0,0,2,0,0,2,44795.0,43700.0,19543.0,34648.0,24241.0,19339.0,10000.0,20.0,30000.0,19800.0,0.0,5000.0
4534,210000.0,2,1,2,30,-1,0,-1,-1,-1,0,23375.0,21829.0,11057.0,26520.0,27894.0,18772.0,20000.0,12000.0,27000.0,30000.0,10000.0,21000.0
16843,80000.0,1,3,1,48,0,0,0,0,0,0,76288.0,71659.0,67528.0,64035.0,60612.0,57532.0,3003.0,2403.0,3003.0,3001.0,2401.0,3109.0
18692,130000.0,2,1,2,25,2,2,-2,-2,-2,-2,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,30000.0,2,2,1,26,2,0,0,0,0,2,25369.0,23073.0,21520.0,18669.0,15710.0,15308.0,1700.0,1600.0,700.0,1401.0,0.0,600.0
2020,50000.0,2,2,1,36,2,0,0,0,0,0,50922.0,50367.0,41627.0,42297.0,43031.0,45837.0,1715.0,1991.0,1661.0,1566.0,3526.0,0.0
18259,500000.0,1,1,1,62,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,1981.0,1700.0,0.0,0.0,0.0,1981.0,1700.0,13969.0
22089,90000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,2943.0,906.0,669.0,0.0,400.0,182.0,906.0,669.0,0.0,400.0,182.0,5634.0
3832,60000.0,1,2,2,28,0,0,0,0,0,2,42243.0,37131.0,38136.0,38903.0,41483.0,40257.0,7773.0,1628.0,1395.0,3210.0,0.0,2000.0
9275,50000.0,1,2,2,38,0,0,0,-2,-2,-2,26533.0,16426.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
21168,480000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,634.0,144.0,213.0,2133.0,3086.0,0.0,144.0,213.0,2133.0,3086.0,0.0,930.0
9716,210000.0,2,1,2,26,1,2,2,0,0,0,120098.0,121222.0,117783.0,120126.0,122643.0,125123.0,4500.0,0.0,4302.0,4455.0,4523.0,4516.0
7701,130000.0,1,1,2,33,1,-2,-2,-1,0,0,0.0,0.0,0.0,8495.0,6480.0,0.0,0.0,0.0,8495.0,0.0,0.0,0.0
2129,50000.0,2,3,2,52,0,0,0,0,0,0,34781.0,34458.0,33311.0,18033.0,18740.0,19408.0,1725.0,1800.0,3000.0,1000.0,1000.0,657.0
25116,50000.0,1,2,1,56,0,0,0,0,0,0,28358.0,25278.0,24713.0,22379.0,18943.0,15464.0,1416.0,1471.0,1147.0,531.0,464.0,451.0
7112,270000.0,1,1,2,40,0,0,0,0,0,0,193444.0,202284.0,199443.0,147121.0,162262.0,107338.0,15000.0,7000.0,10000.0,25000.0,15000.0,15000.0
8417,10000.0,2,2,2,33,0,0,0,0,0,0,7659.0,18814.0,19570.0,19967.0,9908.0,9646.0,11400.0,1135.0,532.0,449.0,693.0,10000.0
26004,160000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,9441.0,5714.0,5030.0,3181.0,4998.0,1250.0,5726.0,5037.0,3182.0,5000.0,1252.0,749.0
23326,20000.0,2,2,1,41,-1,-1,-1,-1,0,0,958.0,1546.0,1156.0,9646.0,6510.0,2514.0,1546.0,1156.0,9646.0,130.0,50.0,0.0
2603,10000.0,1,3,2,25,2,0,0,0,0,-2,4693.0,5371.0,6327.0,6055.0,0.0,0.0,1300.0,1600.0,400.0,0.0,0.0,0.0
9544,240000.0,2,3,1,28,0,0,0,0,0,0,230184.0,228640.0,227399.0,200357.0,197198.0,186551.0,9000.0,9000.0,7000.0,7000.0,6512.0,6000.0
16662,150000.0,1,1,1,46,0,0,0,0,0,0,150838.0,152696.0,136915.0,139449.0,140851.0,142160.0,6000.0,5000.0,7000.0,5165.0,5500.0,6000.0
23796,120000.0,2,2,1,40,0,0,0,0,0,0,123270.0,122736.0,123394.0,123123.0,121499.0,121296.0,6000.0,6500.0,6500.0,5000.0,5000.0,5000.0
12470,250000.0,2,2,1,36,0,0,0,0,0,0,126751.0,129559.0,132714.0,135829.0,138959.0,140779.0,4559.0,5000.0,5000.0,5000.0,3779.0,4709.0
6692,160000.0,1,3,2,38,0,0,0,0,0,0,47269.0,45688.0,47690.0,48712.0,49525.0,50389.0,2767.0,2769.0,1791.0,1928.0,1960.0,1461.0
8484,40000.0,2,2,1,27,1,2,0,0,0,0,11310.0,10842.0,12896.0,14675.0,17265.0,17974.0,0.0,2554.0,2000.0,3000.0,1000.0,3000.0
14816,200000.0,2,3,1,45,-1,-1,-1,-1,-1,-1,11025.0,6959.0,887.0,1462.0,15195.0,17933.0,6959.0,887.0,1462.0,15195.0,17933.0,887.0
6284,150000.0,1,3,1,29,0,0,-2,-2,-2,-2,38675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13345,80000.0,1,1,2,25,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
14977,30000.0,2,3,1,58,2,2,2,2,2,2,26580.0,27652.0,27905.0,27158.0,29239.0,29791.0,1800.0,1000.0,0.0,2518.0,1185.0,1200.0
1295,300000.0,1,2,2,41,0,0,0,-1,-1,2,34480.0,31159.0,18580.0,1400.0,6297.0,977.0,1472.0,1000.0,1410.0,6297.0,0.0,19480.0
12414,50000.0,1,3,1,23,0,0,0,-2,-2,-2,13352.0,14111.0,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,1000.0
18217,120000.0,1,2,2,51,2,2,0,0,0,0,137965.0,128953.0,126516.0,123530.0,95921.0,88090.0,0.0,4940.0,4806.0,4107.0,4026.0,85750.0
17333,50000.0,2,2,1,29,0,0,0,0,0,0,20103.0,21466.0,23122.0,24654.0,26365.0,25844.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
28689,50000.0,2,2,1,31,0,0,-2,-2,-1,0,4468.0,0.0,0.0,0.0,3251.0,3484.0,0.0,0.0,0.0,3251.0,274.0,500.0
27439,300000.0,1,1,1,37,-2,-2,-2,-1,-1,-2,19954.0,22492.0,20477.0,27206.0,37191.0,7543.0,23348.0,20477.0,27206.0,177202.0,7543.0,13719.0
1379,200000.0,1,1,1,58,0,0,0,0,0,0,192461.0,195970.0,122214.0,124647.0,126921.0,129167.0,7822.0,4417.0,4446.0,4597.0,4677.0,4698.0
29570,290000.0,1,1,1,38,2,0,0,0,0,0,97531.0,99413.0,96194.0,96089.0,92505.0,74760.0,4429.0,5000.0,2928.0,3097.0,2033.0,1051.0
17906,50000.0,1,2,2,30,0,0,0,0,0,-2,26666.0,21062.0,6495.0,2207.0,0.0,0.0,2000.0,2000.0,1000.0,0.0,0.0,0.0
29320,280000.0,1,4,2,26,-1,-1,-1,-1,-1,0,688.0,2384.0,696.0,696.0,1392.0,696.0,2400.0,696.0,696.0,1392.0,0.0,696.0
13899,80000.0,2,1,2,23,0,0,0,0,0,0,69584.0,66342.0,60514.0,48965.0,29648.0,28737.0,2519.0,1838.0,1434.0,1015.0,1505.0,663.0
8014,20000.0,2,1,2,22,0,0,0,0,0,0,12404.0,13694.0,14768.0,15518.0,16265.0,16706.0,1500.0,1300.0,1000.0,1000.0,711.0,1000.0
21370,50000.0,1,2,1,56,0,0,0,0,0,0,48895.0,49455.0,49245.0,48657.0,20050.0,17376.0,1775.0,2070.0,1232.0,625.0,585.0,560.0
16484,80000.0,2,3,2,53,0,0,-1,-1,0,0,2315.0,1990.0,801.0,1030.0,2030.0,763.0,1400.0,801.0,1030.0,1000.0,0.0,0.0
19709,180000.0,2,1,2,28,0,0,0,0,0,0,131007.0,131632.0,136239.0,138116.0,135246.0,130436.0,5000.0,7000.0,6500.0,5000.0,5000.0,5000.0
26995,400000.0,1,1,1,34,-1,-1,-2,-1,-1,-1,43711.0,37077.0,70369.0,15283.0,17668.0,4841.0,37954.0,71577.0,15973.0,18285.0,4875.0,647.0
25992,50000.0,2,2,1,36,0,0,0,0,0,0,30803.0,30578.0,30362.0,30764.0,30065.0,30179.0,1477.0,1546.0,1453.0,1039.0,1066.0,1421.0
13931,100000.0,2,2,2,34,1,-2,-1,-1,-1,-1,0.0,0.0,1531.0,0.0,1799.0,0.0,0.0,1531.0,4886.0,1799.0,0.0,0.0
24358,320000.0,1,1,1,40,-1,-1,-1,-1,-1,0,22155.0,10853.0,33968.0,86024.0,232017.0,15622.0,10908.0,34151.0,86466.0,232242.0,3199.0,7500.0
13804,20000.0,1,2,2,39,2,2,2,0,0,0,19518.0,20202.0,19082.0,18890.0,19287.0,19751.0,1299.0,0.0,667.0,692.0,776.0,3730.0
27432,230000.0,1,2,1,41,0,0,0,0,0,0,301038.0,305327.0,213058.0,216260.0,215968.0,174195.0,9405.0,7769.0,7757.0,8030.0,6549.0,5226.0
980,150000.0,2,3,1,54,-1,0,0,0,2,0,148747.0,145231.0,145341.0,153833.0,151194.0,145738.0,5500.0,5500.0,11000.0,0.0,6000.0,5215.0
7453,350000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22473,200000.0,2,2,1,39,3,2,2,2,2,0,117868.0,114483.0,118855.0,125357.0,121853.0,124731.0,0.0,6216.0,10000.0,0.0,5000.0,4552.0
5715,310000.0,2,1,2,27,1,-1,-1,-2,-1,-1,0.0,113.0,0.0,0.0,6960.0,6008.0,113.0,200.0,0.0,6960.0,6008.0,0.0
15660,120000.0,2,3,1,37,-2,-2,-2,-2,-2,-1,3140.0,448.0,0.0,0.0,0.0,10614.0,448.0,0.0,0.0,0.0,10614.0,0.0
22122,170000.0,2,2,2,29,-1,-1,-1,-1,-1,-1,1333.0,1359.0,886.0,1042.0,1577.0,1574.0,1359.0,886.0,1051.0,1577.0,1574.0,287.0
29818,50000.0,1,2,2,40,2,0,0,2,0,0,11058.0,12479.0,13876.0,13444.0,13367.0,13282.0,2000.0,2000.0,1000.0,1000.0,1000.0,2000.0
977,20000.0,1,2,2,25,1,2,2,0,0,0,6174.0,7543.0,7255.0,3887.0,5887.0,0.0,2000.0,28.0,0.0,2000.0,0.0,0.0
18857,80000.0,2,1,2,27,0,0,0,0,0,0,52652.0,53774.0,54909.0,56035.0,57598.0,59164.0,2000.0,2000.0,2039.0,2500.0,2500.0,2500.0
2237,50000.0,1,2,2,24,0,0,0,0,0,0,49076.0,48923.0,49158.0,19270.0,18776.0,19167.0,2063.0,1298.0,700.0,800.0,815.0,237.0
22346,240000.0,2,1,2,28,1,2,2,2,0,-1,17868.0,188.0,2288.0,2100.0,405.0,1665.0,0.0,2100.0,405.0,0.0,1665.0,0.0
22555,20000.0,2,2,1,32,0,0,2,0,0,2,15547.0,18186.0,17606.0,18708.0,20093.0,20721.0,2900.0,0.0,1400.0,1700.0,1100.0,600.0
18316,150000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,-19.0,-19.0,-19.0,-19.0,7962.0,0.0,0.0,0.0,0.0,7981.0,0.0,12220.0
15374,280000.0,2,2,1,32,0,0,0,0,0,0,11561.0,12662.0,13752.0,14815.0,15168.0,15523.0,1300.0,1300.0,1300.0,600.0,600.0,600.0
17279,50000.0,2,2,1,34,2,2,2,2,2,2,43664.0,44654.0,45650.0,46320.0,45290.0,48322.0,2000.0,2000.0,1700.0,0.0,3760.0,1700.0
28874,110000.0,2,1,1,43,0,0,0,0,0,0,104622.0,103639.0,105714.0,105998.0,105080.0,105638.0,4000.0,5500.0,5300.0,4000.0,4100.0,12700.0
29699,310000.0,1,1,1,47,-2,-2,-2,-2,-2,-2,-1874.0,-2474.0,-2474.0,-74.0,2226.0,-484.0,0.0,0.0,2400.0,2300.0,0.0,0.0
6322,450000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,10972.0,15005.0,13887.0,17255.0,17515.0,0.0,15008.0,1200.0,5255.0,4566.0,0.0,3648.0
11620,50000.0,1,2,1,49,0,0,0,-1,-1,-1,46693.0,14453.0,6701.0,3581.0,0.0,6000.0,1158.0,1010.0,3581.0,0.0,6000.0,3261.0
26592,100000.0,1,2,1,42,0,0,0,0,0,0,98430.0,99998.0,16138.0,17758.0,18774.0,20272.0,5000.0,2000.0,2000.0,2000.0,2000.0,2000.0
7868,60000.0,2,2,2,44,0,0,0,-1,-1,-2,57657.0,54173.0,67300.0,590.0,0.0,0.0,3400.0,1650.0,1180.0,0.0,0.0,400.0
2281,20000.0,2,2,2,41,0,0,0,0,0,0,13723.0,14266.0,13305.0,14925.0,13925.0,9745.0,1500.0,2000.0,3000.0,4000.0,2000.0,0.0
2775,400000.0,2,2,1,30,0,0,-1,-1,-1,-1,161226.0,139481.0,17939.0,10315.0,22728.0,11493.0,5000.0,17939.0,12845.0,22728.0,11493.0,10703.0
21966,300000.0,2,2,2,28,0,0,0,0,0,0,327724.0,325970.0,325020.0,319750.0,265136.0,262378.0,11250.0,11877.0,10487.0,7831.0,8092.0,7634.0
897,110000.0,1,1,3,55,1,2,2,2,3,2,92610.0,94755.0,92351.0,101140.0,99260.0,101577.0,4500.0,0.0,11300.0,0.0,4100.0,0.0
17985,100000.0,1,3,2,32,0,0,0,0,-1,-1,54483.0,45433.0,40870.0,10726.0,1121.0,61067.0,2460.0,2220.0,1400.0,1121.0,61067.0,2210.0
13794,140000.0,1,1,2,27,0,0,0,0,0,0,72274.0,70098.0,60180.0,43920.0,42670.0,41584.0,3231.0,2290.0,3499.0,1800.0,2000.0,2000.0
4862,60000.0,2,2,1,27,0,0,0,0,0,0,43757.0,29772.0,30710.0,28914.0,29823.0,28916.0,2000.0,2000.0,1500.0,1500.0,1500.0,1100.0
